speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,formatted_address,exoticCategory
whwter,White-winged Tern,Chlidonias leucopterus,L985449,Broome South Wastewater Treatment Plant,2024-06-03 08:41,1.0,-17.9746307,122.2218919,True,False,False,S179076967,"34 B Clementson St, Minyirr WA 6725, Australia",
briter1,Bridled Tern,Onychoprion anaethetus,L32722596,Mar del Coral (Australia1),2024-06-02 17:46,1.0,-9.347823,143.6731,True,False,True,S178809195,6R25MM2F+V6,
copqut1,Copperback Quail-thrush,Cinclosoma clarum,L23506153,Middleback Rd,2024-06-02 13:25,3.0,-33.1695538,137.0407968,True,False,True,S178814719,"R2JR+58 Middleback Range SA, Australia",
strshe,Streaked Shearwater,Calonectris leucomelas,L32722766,"At sea -13.73780, 127.63021",2024-06-02 10:09,3.0,-13.737797,127.630206,True,False,True,S178809875,5QR97J6J+V3,
salalb1,Salvin's Albatross,Thalassarche salvini,L1163813,Eaglehawk Neck Pelagic Trip,2024-06-02 07:28,1.0,-43.0906763,148.3212687,True,False,False,S179321107,4R8CW85C+PG,
sooter1,Sooty Tern,Onychoprion fuscatus,L32572461,"Ashmore Reef (-12.239, 122.98)",2024-06-01 13:27,,-12.2390223,122.9802258,True,False,True,S179333397,5QV4QX6J+93,
weswhi1,Western Whipbird,Psophodes nigrogularis,L32647962,"956 Wanna Rd, Lincoln National Park AU-SA -34.82694, 135.84727",2024-06-01 09:01,1.0,-34.826937,135.847265,True,False,True,S178494230,"Wanna Rd, Lincoln National Park SA 5607, Australia",
blbqua1,Blue-breasted Quail,Synoicus chinensis,L10571892,Kye's backyard,2024-05-30 23:22,1.0,-27.1158826,152.7533282,True,False,True,S178175225,"1940 State Route 58, Mount Mee QLD 4521, Australia",
asikoe3,Pacific Koel,Eudynamys orientalis,L32561000,"1 Pago Tce, Pacific Pines AU-QLD -27.93671, 153.32364",2024-05-30 12:33,1.0,-27.93671,153.323638,True,False,True,S178116301,"1 Pago Terrace, Pacific Pines QLD 4211, Australia",
chbcuc3,Chestnut-breasted Cuckoo,Cacomantis castaneiventris,L2539396,"Euluma Creek Rd, Julatten at -16.56237, 145.38771 (restricted access)",2024-05-30 08:05,1.0,-16.56237,145.38771,True,True,False,S178112972,"159 Euluma Creek Rd, Julatten QLD 4871, Australia",
blemin1,Black-eared Miner,Manorina melanotis,L2557774,Gluepot Reserve--Josies Hideaway (Grasswren Tank),2024-05-30 07:26,2.0,-33.7056432,140.212664,True,False,False,S179834231,"76V7+P3 Gluepot SA, Australia",
egygoo,Egyptian Goose,Alopochen aegyptiaca,L5589433,"Fairhill Rd Dams at -26.5250, 152.9674 (North Arm)",2024-05-29 10:53,1.0,-26.5250424,152.9674081,True,True,False,S178087173,"272 Fairhill Rd, North Arm QLD 4561, Australia",X
cresht3,Northern Shrike-tit,Falcunculus whitei,L1120589,Drysdale River Station,2024-05-29 06:30,3.0,-15.7026,126.3786,True,True,False,S178566492,"Drysdale River Station, Gibb River-Kalumburu Rd, Drysdale River WA 6740, Australia",
yermun1,Yellow-rumped Munia,Lonchura flaviprymna,L2538504,"Bradshaw Bridge at -15.61389, 130.4075",2024-05-28 17:04,3.0,-15.61389,130.4075,True,False,False,S177926578,"Bradshaw Bridge, Bradshaw Training Area, Gregory NT 0852, Australia",
flfshe,Flesh-footed Shearwater,Ardenna carneipes,L2562064,Coral Bay,2024-05-28 16:56,4.0,-23.14288,113.7751,True,False,False,S177754811,"64 Banksia Dr, Coral Bay WA 6701, Australia",
comsan,Common Sandpiper,Actitis hypoleucos,L7797010,Johns Creek at Point Samson-Roebourne Rd,2024-05-28 09:51,1.0,-20.6296869,117.1775308,True,False,False,S177721242,"Popes Nose Bridge, Point Samson-Roebourne Rd, Point Samson WA 6720, Australia",
wesbri1,Western Bristlebird,Dasyornis longirostris,L921845,Arpenteur Nature Reserve (incl. encompassing trails),2024-05-28 06:55,3.0,-34.8850112,118.4162621,True,False,False,S180269365,"4C78+XG Cheynes WA, Australia",
nosbir1,Noisy Scrub-bird,Atrichornis clamosus,L921845,Arpenteur Nature Reserve (incl. encompassing trails),2024-05-28 06:55,3.0,-34.8850112,118.4162621,True,False,False,S180269365,"4C78+XG Cheynes WA, Australia",
blfpar3,Blue-faced Parrotfinch,Erythrura trichroa,L4803810,"Julatten, Jim Weir Road.",2024-05-27 13:13,1.0,-16.6272015,145.3199863,True,False,False,S177476712,"30 Jim Weir Rd, Julatten QLD 4871, Australia",
wiltur,Wild Turkey,Meleagris gallopavo,L1158734,Emu Bay,2024-05-27 12:55,3.0,-35.5929012,137.5062561,True,False,False,S177472535,"43 Hamilton Dr, Emu Bay SA 5223, Australia",P
brbsan,Broad-billed Sandpiper,Calidris falcinellus,L989143,Kidney Bean Claypan and Duck Lake,2024-05-27 12:02,12.0,-17.9771,122.42084,True,False,False,S177517718,5QJ42CFC+58,
ostric2,Common Ostrich,Struthio camelus,L3668259,Kojonup,2024-05-26 14:22,10.0,-33.8371691,117.1604712,True,True,False,S177178798,"4 Spencer St, Kojonup WA 6395, Australia",X
dollar1,Dollarbird,Eurystomus orientalis,L2558227,"Shanley, Morayfield (restricted access)",2024-05-26 07:00,1.0,-27.13833,152.8825,True,False,False,S178131237,"35 Sunbird Ct, Moorina QLD 4506, Australia",
bkbplo,Black-bellied Plover,Pluvialis squatarola,L32280175,"Unnamed Road, Exmouth Gulf, Western Australia, AU (-22.295, 114.127)Bookings Rest",2024-05-25 09:30,2.0,-22.2948125,114.1265234,True,False,True,S176902114,5P9PP44G+3J,
sopsku1,South Polar Skua,Stercorarius maccormicki,L3321508,Cheynes Beach Caravan Park,2024-05-25 07:00,1.0,-34.8837771,118.4046257,True,True,False,S177151736,"Cheynes Beach Caravan Park, 12 Bald Is Rd, Cheynes WA 6328, Australia",
blagra1,Black Grasswren,Amytornis housei,L2539862,Mitchell River National Park--general,2024-05-25 06:00,3.0,-14.8236175,125.7051798,True,False,False,S178572008,5QQ75PG4+H3,
grygra1,Gray Grasswren,Amytornis barbatus,L32349826,Birdsville track,2024-05-23 07:00,2.0,-26.65389,139.61667,True,False,True,S177193033,5Q5X8JW8+CM,
whfrob1,White-faced Robin,Eopsaltria leucops,L5890284,Kutini Payamu (Iron Range) National Park--Cooks Hut to Rainforest Camping area,2024-05-18 16:07,2.0,-12.7115955,143.2899132,True,False,False,S176095004,"Portland Rd, Iron Range QLD 4892, Australia",
recpar2,Red-cheeked Parrot,Geoffroyus geoffroyi,L5890284,Kutini Payamu (Iron Range) National Park--Cooks Hut to Rainforest Camping area,2024-05-18 16:07,3.0,-12.7115955,143.2899132,True,False,False,S176095004,"Portland Rd, Iron Range QLD 4892, Australia",
becscr1,Tropical Scrubwren,Sericornis beccarii,L5890284,Kutini Payamu (Iron Range) National Park--Cooks Hut to Rainforest Camping area,2024-05-18 16:07,2.0,-12.7115955,143.2899132,True,False,False,S176095004,"Portland Rd, Iron Range QLD 4892, Australia",
satfly1,Satin Flycatcher,Myiagra cyanoleuca,L9641752,Whiteman Creek (Private Property),2024-05-18 13:16,1.0,-29.5858186,152.8418933,True,True,True,S175223653,"40 Whiteman Creek Rd, The Whiteman NSW 2460, Australia",
eaywag,Eastern Yellow Wagtail,Motacilla tschutschensis,L31977863,Plantation road verge on highway,2024-05-18 12:25,1.0,-24.8612616,113.707006,True,True,True,S175503341,"1086 N W Coastal Hwy, Brown Range WA 6701, Australia",
tahpet1,Tahiti Petrel,Pseudobulweria rostrata,L28317038,"Auto selected -27.84132, 153.93214",2024-05-18 11:39,1.0,-27.84132,153.93214,True,False,True,S176676068,5R4M5W5J+FV,
oripra,Oriental Pratincole,Glareola maldivarum,L986014,Dampier Creek saltmarsh (The Common),2024-05-18 07:07,1.0,-17.9230256,122.2651398,True,False,False,S175204463,5QJ437G8+Q3,
oriplo1,Oriental Plover,Anarhynchus veredus,L986014,Dampier Creek saltmarsh (The Common),2024-05-18 07:07,1.0,-17.9230256,122.2651398,True,True,False,S175204463,5QJ437G8+Q3,
yebkin1,Yellow-billed Kingfisher,Syma torotoro,L2038367,Kutini-Payamu (Iron Range) National Park,2024-05-18 07:00,3.0,-12.659014,143.3473778,True,False,False,S176438326,"88RW+9X Iron Range QLD, Australia",
grbhon1,Green-backed Honeyeater,Glycichaera fallax,L2038367,Kutini-Payamu (Iron Range) National Park,2024-05-18 07:00,5.0,-12.659014,143.3473778,True,False,False,S176438326,"88RW+9X Iron Range QLD, Australia",
nosrob1,Northern Scrub-Robin,Drymodes superciliaris,L2038367,Kutini-Payamu (Iron Range) National Park,2024-05-18 07:00,2.0,-12.659014,143.3473778,True,False,False,S176438326,"88RW+9X Iron Range QLD, Australia",
sccpar1,Scarlet-chested Parrot,Neophema splendida,L31875841,"6431, Plumridge Lakes AU-WA (-29.4746,124.4909)",2024-05-17 12:40,2.0,-29.474602,124.490901,True,False,True,S175031406,5Q26GFGR+59,
comred1,Common Redshank,Tringa totanus,L3442562,Wader Spit (Roebuck Bay),2024-05-15 15:24,1.0,-17.979327,122.336533,True,False,False,S174619127,5QJ428CP+7J,
bluebo4,Naretha Bluebonnet,Northiella narethae,L2536340,Koonalda Homestead,2024-05-15 08:37,2.0,-31.45568,129.85827,True,False,False,S175606155,4QWFGVV5+P8,
